timestamp, temp (C), temp (F)
2018-06-30 02:40:11, 23.125000, 73.625000
2018-06-30 02:40:22, 23.125000, 73.625000
2018-06-30 02:40:32, 23.125000, 73.625000
2018-06-30 02:40:43, 23.125000, 73.625000
2018-06-30 02:40:54, 23.125000, 73.625000
2018-06-30 02:41:05, 23.125000, 73.625000
2018-06-30 02:41:16, 23.125000, 73.625000
2018-06-30 02:41:26, 23.125000, 73.625000
2018-06-30 02:41:37, 23.125000, 73.625000
2018-06-30 02:41:48, 23.125000, 73.625000
2018-06-30 02:41:59, 23.125000, 73.625000
2018-06-30 02:42:10, 23.125000, 73.625000
2018-06-30 02:42:21, 23.125000, 73.625000
2018-06-30 02:42:31, 23.125000, 73.625000
2018-06-30 02:42:42, 23.125000, 73.625000
2018-06-30 02:42:53, 23.125000, 73.625000
2018-06-30 02:43:04, 23.187000, 73.736600
2018-06-30 02:43:15, 23.187000, 73.736600
2018-06-30 02:43:26, 23.187000, 73.736600
2018-06-30 02:43:36, 23.187000, 73.736600
2018-06-30 02:43:47, 23.187000, 73.736600
2018-06-30 02:43:58, 23.187000, 73.736600
2018-06-30 02:44:09, 23.187000, 73.736600
2018-06-30 02:44:20, 23.187000, 73.736600
2018-06-30 02:44:30, 23.187000, 73.736600
2018-06-30 02:44:41, 23.187000, 73.736600
2018-06-30 02:44:52, 23.125000, 73.625000
2018-06-30 02:45:03, 23.125000, 73.625000
2018-06-30 02:45:14, 23.125000, 73.625000
2018-06-30 02:45:24, 23.125000, 73.625000
2018-06-30 02:45:35, 23.125000, 73.625000
2018-06-30 02:45:46, 23.125000, 73.625000
2018-06-30 02:45:57, 23.125000, 73.625000
2018-06-30 02:46:08, 23.125000, 73.625000
2018-06-30 02:46:18, 23.125000, 73.625000
2018-06-30 02:46:29, 23.125000, 73.625000
2018-06-30 02:46:40, 23.125000, 73.625000
2018-06-30 02:46:51, 23.125000, 73.625000
2018-06-30 02:47:02, 23.125000, 73.625000
2018-06-30 02:47:12, 23.125000, 73.625000
2018-06-30 02:47:23, 23.125000, 73.625000
2018-06-30 02:47:34, 23.125000, 73.625000
2018-06-30 02:47:45, 23.125000, 73.625000
2018-06-30 02:47:56, 23.125000, 73.625000
2018-06-30 02:48:06, 23.125000, 73.625000
2018-06-30 02:48:17, 23.062000, 73.511600
2018-06-30 02:48:28, 23.125000, 73.625000
2018-06-30 02:48:39, 23.125000, 73.625000
2018-06-30 02:48:50, 23.125000, 73.625000
2018-06-30 02:49:00, 23.062000, 73.511600
2018-06-30 02:49:11, 23.062000, 73.511600
2018-06-30 02:49:22, 23.062000, 73.511600
2018-06-30 02:49:33, 23.062000, 73.511600
2018-06-30 02:49:44, 23.062000, 73.511600
2018-06-30 02:49:55, 23.125000, 73.625000
2018-06-30 02:50:05, 23.125000, 73.625000
2018-06-30 02:50:16, 23.125000, 73.625000
2018-06-30 02:50:27, 23.125000, 73.625000
2018-06-30 02:50:38, 23.125000, 73.625000
2018-06-30 02:50:49, 23.125000, 73.625000
2018-06-30 02:50:59, 23.125000, 73.625000
2018-06-30 02:51:10, 23.125000, 73.625000
2018-06-30 02:51:21, 23.125000, 73.625000
2018-06-30 02:51:32, 23.125000, 73.625000
2018-06-30 02:51:43, 23.125000, 73.625000
2018-06-30 02:51:53, 23.125000, 73.625000
2018-06-30 02:52:04, 23.125000, 73.625000
2018-06-30 02:52:15, 23.125000, 73.625000
2018-06-30 02:52:26, 23.125000, 73.625000
2018-06-30 02:52:37, 23.125000, 73.625000
2018-06-30 02:52:47, 23.125000, 73.625000
2018-06-30 02:52:58, 23.125000, 73.625000
2018-06-30 02:53:09, 23.125000, 73.625000
2018-06-30 02:53:20, 23.125000, 73.625000
2018-06-30 02:53:31, 23.125000, 73.625000
2018-06-30 02:53:41, 23.125000, 73.625000
2018-06-30 02:53:52, 23.125000, 73.625000
2018-06-30 02:54:03, 23.125000, 73.625000
2018-06-30 02:54:14, 23.125000, 73.625000
2018-06-30 02:54:25, 23.125000, 73.625000
2018-06-30 02:54:35, 23.125000, 73.625000
2018-06-30 02:54:46, 23.125000, 73.625000
2018-06-30 02:54:57, 23.125000, 73.625000
2018-06-30 02:55:08, 23.062000, 73.511600
2018-06-30 02:55:19, 23.125000, 73.625000
2018-06-30 02:55:29, 23.125000, 73.625000
2018-06-30 02:55:40, 23.125000, 73.625000
2018-06-30 02:55:51, 23.125000, 73.625000
2018-06-30 02:56:02, 23.125000, 73.625000
2018-06-30 02:56:13, 23.125000, 73.625000
2018-06-30 02:56:24, 23.125000, 73.625000
2018-06-30 02:56:34, 23.125000, 73.625000
2018-06-30 02:56:45, 23.062000, 73.511600
2018-06-30 02:56:56, 23.062000, 73.511600
2018-06-30 02:57:07, 23.062000, 73.511600
2018-06-30 02:57:18, 23.062000, 73.511600
2018-06-30 02:57:28, 23.062000, 73.511600
2018-06-30 02:57:39, 23.062000, 73.511600
2018-06-30 02:57:50, 23.062000, 73.511600
2018-06-30 02:58:01, 23.062000, 73.511600
2018-06-30 02:58:12, 23.062000, 73.511600
2018-06-30 02:58:22, 23.062000, 73.511600
2018-06-30 02:58:33, 23.062000, 73.511600
2018-06-30 02:58:44, 23.062000, 73.511600
2018-06-30 02:58:55, 23.062000, 73.511600
2018-06-30 02:59:06, 23.125000, 73.625000
2018-06-30 02:59:16, 23.062000, 73.511600
2018-06-30 02:59:27, 23.062000, 73.511600
2018-06-30 02:59:38, 23.062000, 73.511600
2018-06-30 02:59:49, 23.062000, 73.511600
2018-06-30 03:00:00, 23.062000, 73.511600
2018-06-30 03:00:10, 23.062000, 73.511600
2018-06-30 03:00:21, 23.062000, 73.511600
2018-06-30 03:00:32, 23.125000, 73.625000
2018-06-30 03:00:43, 23.062000, 73.511600
2018-06-30 03:00:54, 23.062000, 73.511600
2018-06-30 03:01:04, 23.062000, 73.511600
2018-06-30 03:01:15, 23.062000, 73.511600
2018-06-30 03:01:26, 23.062000, 73.511600
2018-06-30 03:01:37, 23.062000, 73.511600
2018-06-30 03:01:48, 23.062000, 73.511600
2018-06-30 03:01:58, 23.062000, 73.511600
2018-06-30 03:02:09, 23.062000, 73.511600
2018-06-30 03:02:20, 23.000000, 73.400000
2018-06-30 03:02:31, 23.000000, 73.400000
2018-06-30 03:02:42, 23.000000, 73.400000
2018-06-30 03:02:53, 23.000000, 73.400000
2018-06-30 03:03:03, 23.062000, 73.511600
2018-06-30 03:03:14, 23.062000, 73.511600
2018-06-30 03:03:25, 23.062000, 73.511600
2018-06-30 03:03:36, 23.062000, 73.511600
2018-06-30 03:03:47, 23.062000, 73.511600
2018-06-30 03:03:57, 23.000000, 73.400000
2018-06-30 03:04:08, 23.000000, 73.400000
2018-06-30 03:04:19, 23.062000, 73.511600
2018-06-30 03:04:30, 23.000000, 73.400000
2018-06-30 03:04:41, 23.000000, 73.400000
2018-06-30 03:04:51, 23.000000, 73.400000
2018-06-30 03:05:02, 23.062000, 73.511600
2018-06-30 03:05:13, 23.062000, 73.511600
2018-06-30 03:05:24, 23.062000, 73.511600
2018-06-30 03:05:35, 23.000000, 73.400000
2018-06-30 03:05:45, 23.062000, 73.511600
2018-06-30 03:05:56, 23.000000, 73.400000
2018-06-30 03:06:07, 23.000000, 73.400000
2018-06-30 03:06:18, 23.062000, 73.511600
2018-06-30 03:06:29, 23.062000, 73.511600
2018-06-30 03:06:39, 23.062000, 73.511600
2018-06-30 03:06:50, 23.062000, 73.511600
2018-06-30 03:07:01, 23.062000, 73.511600
2018-06-30 03:07:12, 23.062000, 73.511600
2018-06-30 03:07:23, 23.062000, 73.511600
2018-06-30 03:07:33, 23.062000, 73.511600
2018-06-30 03:07:44, 23.000000, 73.400000
2018-06-30 03:07:55, 23.000000, 73.400000
2018-06-30 03:08:06, 23.000000, 73.400000
2018-06-30 03:08:17, 23.000000, 73.400000
2018-06-30 03:08:27, 23.000000, 73.400000
2018-06-30 03:08:38, 23.000000, 73.400000
2018-06-30 03:08:49, 23.000000, 73.400000
2018-06-30 03:09:00, 23.000000, 73.400000
2018-06-30 03:09:11, 23.000000, 73.400000
2018-06-30 03:09:22, 23.000000, 73.400000
2018-06-30 03:09:32, 23.000000, 73.400000
2018-06-30 03:09:43, 23.000000, 73.400000
2018-06-30 03:09:54, 23.000000, 73.400000
2018-06-30 03:10:05, 23.000000, 73.400000
2018-06-30 03:10:16, 23.000000, 73.400000
2018-06-30 03:10:26, 23.000000, 73.400000
2018-06-30 03:10:37, 23.000000, 73.400000
2018-06-30 03:10:48, 23.000000, 73.400000
2018-06-30 03:10:59, 23.000000, 73.400000
2018-06-30 03:11:10, 23.000000, 73.400000
2018-06-30 03:11:20, 23.000000, 73.400000
2018-06-30 03:11:31, 23.000000, 73.400000
2018-06-30 03:11:42, 23.000000, 73.400000
2018-06-30 03:11:53, 23.000000, 73.400000
2018-06-30 03:12:04, 23.000000, 73.400000
2018-06-30 03:12:14, 23.000000, 73.400000
2018-06-30 03:12:25, 23.000000, 73.400000
2018-06-30 03:12:36, 23.000000, 73.400000
2018-06-30 03:12:47, 23.000000, 73.400000
2018-06-30 03:12:58, 23.000000, 73.400000
2018-06-30 03:13:08, 23.000000, 73.400000
2018-06-30 03:13:19, 23.000000, 73.400000
2018-06-30 03:13:30, 23.000000, 73.400000
2018-06-30 03:13:41, 23.000000, 73.400000
2018-06-30 03:13:52, 23.000000, 73.400000
2018-06-30 03:14:03, 23.000000, 73.400000
2018-06-30 03:14:13, 23.000000, 73.400000
2018-06-30 03:14:24, 23.000000, 73.400000
2018-06-30 03:14:35, 23.000000, 73.400000
2018-06-30 03:14:46, 23.000000, 73.400000
2018-06-30 03:14:57, 23.000000, 73.400000
2018-06-30 03:15:07, 23.000000, 73.400000
2018-06-30 03:15:18, 23.000000, 73.400000
2018-06-30 03:15:29, 23.000000, 73.400000
2018-06-30 03:15:40, 23.000000, 73.400000
2018-06-30 03:15:51, 23.000000, 73.400000
2018-06-30 03:16:01, 23.000000, 73.400000
2018-06-30 03:16:12, 23.000000, 73.400000
2018-06-30 03:16:23, 23.000000, 73.400000
2018-06-30 03:16:34, 23.000000, 73.400000
2018-06-30 03:16:45, 23.000000, 73.400000
2018-06-30 03:16:55, 23.000000, 73.400000
2018-06-30 03:17:06, 23.000000, 73.400000
2018-06-30 03:17:17, 23.000000, 73.400000
2018-06-30 03:17:28, 23.000000, 73.400000
2018-06-30 03:17:39, 23.000000, 73.400000
2018-06-30 03:17:49, 23.000000, 73.400000
2018-06-30 03:18:00, 23.000000, 73.400000
2018-06-30 03:18:11, 22.937000, 73.286600
2018-06-30 03:18:22, 23.000000, 73.400000
2018-06-30 03:18:33, 22.937000, 73.286600
2018-06-30 03:18:43, 23.000000, 73.400000
2018-06-30 03:18:54, 22.937000, 73.286600
2018-06-30 03:19:05, 23.000000, 73.400000
2018-06-30 03:19:16, 23.000000, 73.400000
2018-06-30 03:19:27, 23.000000, 73.400000
2018-06-30 03:19:38, 23.000000, 73.400000
2018-06-30 03:19:48, 23.000000, 73.400000
2018-06-30 03:19:59, 23.000000, 73.400000
2018-06-30 03:20:10, 23.000000, 73.400000
2018-06-30 03:20:21, 23.000000, 73.400000
2018-06-30 03:20:32, 23.000000, 73.400000
2018-06-30 03:20:42, 23.000000, 73.400000
2018-06-30 03:20:53, 23.000000, 73.400000
2018-06-30 03:21:04, 23.000000, 73.400000
2018-06-30 03:21:15, 23.000000, 73.400000
2018-06-30 03:21:26, 23.000000, 73.400000
2018-06-30 03:21:36, 23.000000, 73.400000
2018-06-30 03:21:47, 23.000000, 73.400000
2018-06-30 03:21:58, 23.000000, 73.400000
2018-06-30 03:22:09, 23.000000, 73.400000
2018-06-30 03:22:20, 23.000000, 73.400000
2018-06-30 03:22:30, 23.000000, 73.400000
2018-06-30 03:22:41, 23.000000, 73.400000
2018-06-30 03:22:52, 23.000000, 73.400000
2018-06-30 03:23:03, 23.000000, 73.400000
2018-06-30 03:23:14, 23.000000, 73.400000
2018-06-30 03:23:24, 22.937000, 73.286600
2018-06-30 03:23:35, 23.000000, 73.400000
2018-06-30 03:23:46, 23.000000, 73.400000
2018-06-30 03:23:57, 22.937000, 73.286600
2018-06-30 03:24:08, 22.937000, 73.286600
2018-06-30 03:24:19, 22.937000, 73.286600
2018-06-30 03:24:29, 22.937000, 73.286600
2018-06-30 03:24:40, 22.937000, 73.286600
2018-06-30 03:24:51, 23.000000, 73.400000
2018-06-30 03:25:02, 23.000000, 73.400000
2018-06-30 03:25:13, 22.937000, 73.286600
2018-06-30 03:25:23, 23.000000, 73.400000
2018-06-30 03:25:34, 23.000000, 73.400000
2018-06-30 03:25:45, 22.937000, 73.286600
2018-06-30 03:25:56, 22.937000, 73.286600
2018-06-30 03:26:07, 22.937000, 73.286600
2018-06-30 03:26:17, 22.937000, 73.286600
2018-06-30 03:26:28, 22.937000, 73.286600
2018-06-30 03:26:39, 22.937000, 73.286600
2018-06-30 03:26:50, 22.937000, 73.286600
2018-06-30 03:27:01, 22.937000, 73.286600
2018-06-30 03:27:11, 22.937000, 73.286600
2018-06-30 03:27:22, 22.937000, 73.286600
2018-06-30 03:27:33, 23.000000, 73.400000
2018-06-30 03:27:44, 22.937000, 73.286600
2018-06-30 03:27:55, 22.937000, 73.286600
2018-06-30 03:28:05, 22.937000, 73.286600
2018-06-30 03:28:16, 22.937000, 73.286600
2018-06-30 03:28:27, 22.937000, 73.286600
2018-06-30 03:28:38, 22.937000, 73.286600
2018-06-30 03:28:49, 22.937000, 73.286600
2018-06-30 03:29:00, 22.937000, 73.286600
2018-06-30 03:29:10, 22.937000, 73.286600
2018-06-30 03:29:21, 22.937000, 73.286600
2018-06-30 03:29:32, 22.937000, 73.286600
2018-06-30 03:29:43, 22.937000, 73.286600
2018-06-30 03:29:54, 22.937000, 73.286600
2018-06-30 03:30:04, 22.937000, 73.286600
2018-06-30 03:30:15, 22.937000, 73.286600
2018-06-30 03:30:26, 22.937000, 73.286600
2018-06-30 03:30:37, 22.937000, 73.286600
2018-06-30 03:30:48, 22.937000, 73.286600
2018-06-30 03:30:58, 22.937000, 73.286600
2018-06-30 03:31:09, 22.937000, 73.286600
2018-06-30 03:31:20, 22.937000, 73.286600
2018-06-30 03:31:31, 22.937000, 73.286600
2018-06-30 03:31:42, 22.937000, 73.286600
2018-06-30 03:31:52, 22.937000, 73.286600
2018-06-30 03:32:03, 22.937000, 73.286600
2018-06-30 03:32:14, 22.937000, 73.286600
2018-06-30 03:32:25, 22.937000, 73.286600
2018-06-30 03:32:36, 22.937000, 73.286600
2018-06-30 03:32:46, 22.937000, 73.286600
2018-06-30 03:32:57, 22.937000, 73.286600
2018-06-30 03:33:08, 22.937000, 73.286600
2018-06-30 03:33:19, 22.937000, 73.286600
2018-06-30 03:33:30, 22.937000, 73.286600
2018-06-30 03:33:40, 22.937000, 73.286600
2018-06-30 03:33:51, 22.937000, 73.286600
2018-06-30 03:34:02, 22.937000, 73.286600
2018-06-30 03:34:13, 22.937000, 73.286600
2018-06-30 03:34:24, 22.937000, 73.286600
2018-06-30 03:34:35, 22.937000, 73.286600
2018-06-30 03:34:45, 22.937000, 73.286600
2018-06-30 03:34:56, 22.937000, 73.286600
2018-06-30 03:35:07, 22.937000, 73.286600
2018-06-30 03:35:18, 22.937000, 73.286600
2018-06-30 03:35:29, 22.937000, 73.286600
2018-06-30 03:35:39, 22.937000, 73.286600
2018-06-30 03:35:50, 22.937000, 73.286600
2018-06-30 03:36:01, 22.937000, 73.286600
2018-06-30 03:36:12, 22.937000, 73.286600
2018-06-30 03:36:23, 22.937000, 73.286600
2018-06-30 03:36:33, 22.937000, 73.286600
2018-06-30 03:36:44, 22.937000, 73.286600
2018-06-30 03:36:55, 22.937000, 73.286600
2018-06-30 03:37:06, 22.937000, 73.286600
2018-06-30 03:37:17, 22.937000, 73.286600
2018-06-30 03:37:27, 22.937000, 73.286600
2018-06-30 03:37:38, 22.937000, 73.286600
2018-06-30 03:37:49, 22.937000, 73.286600
2018-06-30 03:38:00, 22.937000, 73.286600
2018-06-30 03:38:11, 22.937000, 73.286600
2018-06-30 03:38:21, 22.937000, 73.286600
2018-06-30 03:38:32, 22.937000, 73.286600
2018-06-30 03:38:43, 22.937000, 73.286600
2018-06-30 03:38:54, 22.937000, 73.286600
2018-06-30 03:39:05, 22.937000, 73.286600
2018-06-30 03:39:15, 22.937000, 73.286600
2018-06-30 03:39:26, 22.937000, 73.286600
2018-06-30 03:39:37, 22.937000, 73.286600
2018-06-30 03:39:48, 22.937000, 73.286600
2018-06-30 03:39:59, 22.937000, 73.286600
2018-06-30 03:40:10, 22.937000, 73.286600
2018-06-30 03:40:20, 22.937000, 73.286600
2018-06-30 03:40:31, 22.937000, 73.286600
2018-06-30 03:40:42, 22.937000, 73.286600
2018-06-30 03:40:53, 22.937000, 73.286600
2018-06-30 03:41:04, 22.875000, 73.175000
2018-06-30 03:41:14, 22.875000, 73.175000
2018-06-30 03:41:25, 22.937000, 73.286600
2018-06-30 03:41:36, 22.937000, 73.286600
2018-06-30 03:41:47, 22.875000, 73.175000
2018-06-30 03:41:58, 22.875000, 73.175000
2018-06-30 03:42:08, 22.875000, 73.175000
2018-06-30 03:42:19, 22.937000, 73.286600
2018-06-30 03:42:30, 22.875000, 73.175000
2018-06-30 03:42:41, 22.937000, 73.286600
2018-06-30 03:42:52, 22.875000, 73.175000
2018-06-30 03:43:02, 22.875000, 73.175000
2018-06-30 03:43:13, 22.875000, 73.175000
2018-06-30 03:43:24, 22.875000, 73.175000
2018-06-30 03:43:35, 22.875000, 73.175000
2018-06-30 03:43:46, 22.875000, 73.175000
2018-06-30 03:43:57, 22.875000, 73.175000
2018-06-30 03:44:07, 22.875000, 73.175000
2018-06-30 03:44:18, 22.875000, 73.175000
2018-06-30 03:44:29, 22.875000, 73.175000
2018-06-30 03:44:40, 22.875000, 73.175000
2018-06-30 03:44:51, 22.875000, 73.175000
2018-06-30 03:45:01, 22.875000, 73.175000
2018-06-30 03:45:12, 22.875000, 73.175000
2018-06-30 03:45:23, 22.875000, 73.175000
2018-06-30 03:45:34, 22.875000, 73.175000
2018-06-30 03:45:45, 22.875000, 73.175000
2018-06-30 03:45:55, 22.875000, 73.175000
2018-06-30 03:46:06, 22.875000, 73.175000
2018-06-30 03:46:17, 22.875000, 73.175000
2018-06-30 03:46:28, 22.875000, 73.175000
2018-06-30 03:46:39, 22.875000, 73.175000
2018-06-30 03:46:49, 22.875000, 73.175000
2018-06-30 03:47:00, 22.875000, 73.175000
2018-06-30 03:47:11, 22.875000, 73.175000
2018-06-30 03:47:22, 22.875000, 73.175000
2018-06-30 03:47:33, 22.875000, 73.175000
2018-06-30 03:47:44, 22.875000, 73.175000
2018-06-30 03:47:54, 22.875000, 73.175000
2018-06-30 03:48:05, 22.875000, 73.175000
2018-06-30 03:48:16, 22.875000, 73.175000
2018-06-30 03:48:27, 22.875000, 73.175000
2018-06-30 03:48:38, 22.875000, 73.175000
2018-06-30 03:48:48, 22.875000, 73.175000
2018-06-30 03:48:59, 22.875000, 73.175000
2018-06-30 03:49:10, 22.875000, 73.175000
2018-06-30 03:49:21, 22.875000, 73.175000
2018-06-30 03:49:32, 22.875000, 73.175000
2018-06-30 03:49:42, 22.875000, 73.175000
2018-06-30 03:49:53, 22.875000, 73.175000
2018-06-30 03:50:04, 22.875000, 73.175000
2018-06-30 03:50:15, 22.875000, 73.175000
2018-06-30 03:50:26, 22.875000, 73.175000
2018-06-30 03:50:37, 22.875000, 73.175000
2018-06-30 03:50:47, 22.875000, 73.175000
2018-06-30 03:50:58, 22.875000, 73.175000
2018-06-30 03:51:09, 22.875000, 73.175000
2018-06-30 03:51:20, 22.875000, 73.175000
2018-06-30 03:51:31, 22.875000, 73.175000
2018-06-30 03:51:41, 22.875000, 73.175000
2018-06-30 03:51:52, 22.875000, 73.175000
2018-06-30 03:52:03, 22.875000, 73.175000
2018-06-30 03:52:14, 22.875000, 73.175000
2018-06-30 03:52:25, 22.875000, 73.175000
2018-06-30 03:52:35, 22.875000, 73.175000
2018-06-30 03:52:46, 22.875000, 73.175000
2018-06-30 03:52:57, 22.875000, 73.175000
2018-06-30 03:53:08, 22.875000, 73.175000
2018-06-30 03:53:19, 22.875000, 73.175000
2018-06-30 03:53:29, 22.875000, 73.175000
2018-06-30 03:53:40, 22.875000, 73.175000
2018-06-30 03:53:51, 22.875000, 73.175000
2018-06-30 03:54:02, 22.875000, 73.175000
2018-06-30 03:54:13, 22.875000, 73.175000
2018-06-30 03:54:23, 22.875000, 73.175000
2018-06-30 03:54:34, 22.875000, 73.175000
2018-06-30 03:54:45, 22.875000, 73.175000
2018-06-30 03:54:56, 22.875000, 73.175000
2018-06-30 03:55:07, 22.875000, 73.175000
2018-06-30 03:55:18, 22.875000, 73.175000
2018-06-30 03:55:28, 22.875000, 73.175000
2018-06-30 03:55:39, 22.875000, 73.175000
2018-06-30 03:55:50, 22.875000, 73.175000
2018-06-30 03:56:01, 22.875000, 73.175000
2018-06-30 03:56:12, 22.875000, 73.175000
2018-06-30 03:56:22, 22.875000, 73.175000
2018-06-30 03:56:33, 22.875000, 73.175000
2018-06-30 03:56:44, 22.875000, 73.175000
2018-06-30 03:56:55, 22.875000, 73.175000
2018-06-30 03:57:06, 22.875000, 73.175000
2018-06-30 03:57:16, 22.875000, 73.175000
2018-06-30 03:57:27, 22.875000, 73.175000
2018-06-30 03:57:38, 22.875000, 73.175000
2018-06-30 03:57:49, 22.875000, 73.175000
2018-06-30 03:58:00, 22.875000, 73.175000
2018-06-30 03:58:10, 22.875000, 73.175000
2018-06-30 03:58:21, 22.875000, 73.175000
2018-06-30 03:58:32, 22.875000, 73.175000
2018-06-30 03:58:43, 22.875000, 73.175000
2018-06-30 03:58:54, 22.875000, 73.175000
2018-06-30 03:59:04, 22.875000, 73.175000
2018-06-30 03:59:15, 22.875000, 73.175000
2018-06-30 03:59:26, 22.875000, 73.175000
2018-06-30 03:59:37, 22.875000, 73.175000
2018-06-30 03:59:48, 22.812000, 73.061600
2018-06-30 03:59:58, 22.812000, 73.061600
2018-06-30 04:00:09, 22.875000, 73.175000
2018-06-30 04:00:20, 22.875000, 73.175000
2018-06-30 04:00:31, 22.812000, 73.061600
2018-06-30 04:00:42, 22.812000, 73.061600
2018-06-30 04:00:52, 22.812000, 73.061600
2018-06-30 04:01:03, 22.812000, 73.061600
2018-06-30 04:01:14, 22.812000, 73.061600
2018-06-30 04:01:25, 22.812000, 73.061600
2018-06-30 04:01:36, 22.812000, 73.061600
2018-06-30 04:01:46, 22.812000, 73.061600
2018-06-30 04:01:57, 22.812000, 73.061600
2018-06-30 04:02:08, 22.812000, 73.061600
2018-06-30 04:02:19, 22.812000, 73.061600
2018-06-30 04:02:30, 22.812000, 73.061600
2018-06-30 04:02:41, 22.812000, 73.061600
2018-06-30 04:02:51, 22.812000, 73.061600
2018-06-30 04:03:02, 22.812000, 73.061600
2018-06-30 04:03:13, 22.812000, 73.061600
2018-06-30 04:03:24, 22.812000, 73.061600
2018-06-30 04:03:35, 22.812000, 73.061600
2018-06-30 04:03:45, 22.812000, 73.061600
2018-06-30 04:03:56, 22.812000, 73.061600
2018-06-30 04:04:07, 22.812000, 73.061600
2018-06-30 04:04:18, 22.812000, 73.061600
2018-06-30 04:04:29, 22.812000, 73.061600
2018-06-30 04:04:39, 22.812000, 73.061600
2018-06-30 04:04:50, 22.812000, 73.061600
2018-06-30 04:05:01, 22.812000, 73.061600
2018-06-30 04:05:12, 22.812000, 73.061600
2018-06-30 04:05:23, 22.812000, 73.061600
2018-06-30 04:05:33, 22.812000, 73.061600
2018-06-30 04:05:44, 22.812000, 73.061600
2018-06-30 04:05:55, 22.750000, 72.950000
2018-06-30 04:06:06, 22.812000, 73.061600
2018-06-30 04:06:17, 22.812000, 73.061600
2018-06-30 04:06:27, 22.812000, 73.061600
2018-06-30 04:06:38, 22.812000, 73.061600
2018-06-30 04:06:49, 22.812000, 73.061600
2018-06-30 04:07:00, 22.812000, 73.061600
2018-06-30 04:07:11, 22.812000, 73.061600
2018-06-30 04:07:21, 22.812000, 73.061600
2018-06-30 04:07:32, 22.812000, 73.061600
2018-06-30 04:07:43, 22.812000, 73.061600
2018-06-30 04:07:54, 22.812000, 73.061600
2018-06-30 04:08:05, 22.812000, 73.061600
2018-06-30 04:08:15, 22.812000, 73.061600
2018-06-30 04:08:26, 22.812000, 73.061600
2018-06-30 04:08:37, 22.812000, 73.061600
2018-06-30 04:08:48, 22.812000, 73.061600
2018-06-30 04:08:59, 22.812000, 73.061600
2018-06-30 04:09:09, 22.812000, 73.061600
2018-06-30 04:09:20, 22.812000, 73.061600
2018-06-30 04:09:31, 22.812000, 73.061600
2018-06-30 04:09:42, 22.812000, 73.061600
2018-06-30 04:09:53, 22.812000, 73.061600
2018-06-30 04:10:04, 22.812000, 73.061600
2018-06-30 04:10:14, 22.750000, 72.950000
2018-06-30 04:10:25, 22.812000, 73.061600
2018-06-30 04:10:36, 22.750000, 72.950000
2018-06-30 04:10:47, 22.750000, 72.950000
2018-06-30 04:10:58, 22.750000, 72.950000
2018-06-30 04:11:08, 22.750000, 72.950000
2018-06-30 04:11:19, 22.750000, 72.950000
2018-06-30 04:11:30, 22.750000, 72.950000
2018-06-30 04:11:41, 22.750000, 72.950000
2018-06-30 04:11:52, 22.750000, 72.950000
2018-06-30 04:12:02, 22.750000, 72.950000
2018-06-30 04:12:13, 22.750000, 72.950000
2018-06-30 04:12:24, 22.750000, 72.950000
2018-06-30 04:12:35, 22.750000, 72.950000
2018-06-30 04:12:46, 22.750000, 72.950000
2018-06-30 04:12:56, 22.750000, 72.950000
2018-06-30 04:13:07, 22.750000, 72.950000
2018-06-30 04:13:18, 22.750000, 72.950000
2018-06-30 04:13:29, 22.812000, 73.061600
2018-06-30 04:13:40, 22.750000, 72.950000
2018-06-30 04:13:50, 22.750000, 72.950000
2018-06-30 04:14:01, 22.812000, 73.061600
2018-06-30 04:14:12, 22.812000, 73.061600
2018-06-30 04:14:23, 22.812000, 73.061600
2018-06-30 04:14:34, 22.812000, 73.061600
2018-06-30 04:14:45, 22.750000, 72.950000
2018-06-30 04:14:56, 22.812000, 73.061600
2018-06-30 04:15:06, 22.812000, 73.061600
2018-06-30 04:15:17, 22.812000, 73.061600
2018-06-30 04:15:28, 22.812000, 73.061600
2018-06-30 04:15:39, 22.812000, 73.061600
2018-06-30 04:15:50, 22.812000, 73.061600
2018-06-30 04:16:00, 22.750000, 72.950000
2018-06-30 04:16:11, 22.750000, 72.950000
2018-06-30 04:16:22, 22.750000, 72.950000
2018-06-30 04:16:33, 22.750000, 72.950000
2018-06-30 04:16:44, 22.750000, 72.950000
2018-06-30 04:16:54, 22.812000, 73.061600
2018-06-30 04:17:05, 22.812000, 73.061600
2018-06-30 04:17:16, 22.812000, 73.061600
2018-06-30 04:17:27, 22.750000, 72.950000
2018-06-30 04:17:38, 22.750000, 72.950000
2018-06-30 04:17:48, 22.812000, 73.061600
2018-06-30 04:17:59, 22.750000, 72.950000
2018-06-30 04:18:10, 22.750000, 72.950000
2018-06-30 04:18:21, 22.750000, 72.950000
2018-06-30 04:18:32, 22.750000, 72.950000
2018-06-30 04:18:42, 22.750000, 72.950000
2018-06-30 04:18:53, 22.750000, 72.950000
2018-06-30 04:19:04, 22.750000, 72.950000
2018-06-30 04:19:15, 22.750000, 72.950000
2018-06-30 04:19:26, 22.750000, 72.950000
2018-06-30 04:19:36, 22.750000, 72.950000
2018-06-30 04:19:47, 22.750000, 72.950000
2018-06-30 04:19:58, 22.750000, 72.950000
2018-06-30 04:20:09, 22.750000, 72.950000
2018-06-30 04:20:20, 22.750000, 72.950000
2018-06-30 04:20:30, 22.750000, 72.950000
2018-06-30 04:20:41, 22.750000, 72.950000
